"","PercentageValues.Total.No.Of.Schools","PercentageValues.Schools.Approachable.By.Road.in.All.Weather","PercentageValues.Washrooms.For.Both","PercentageValues.Playground.Facilitated.Schools","PercentageValues.Boundarywall.Facilitated.Schools","PercentageValues.Drinking.Water.Facilitated.Schools","PercentageValues.Electricity.Facilitated.Schools","PercentageValues.Computer.Facilitated.Schools","PercentageValues.Mid.Day.Meal.Facilitated.Schools","PercentageValues.Total.Teachers"
"207",100,62.2466216216216,90.160472972973,30.5743243243243,49.9577702702703,96.4949324324324,21.5793918918919,14.2736486486486,73.9864864864865,520.35472972973
"208",100,60.3235419327373,97.8714346530438,57.1306939123031,45.6364410387399,98.4248616432524,15.4533844189017,9.57854406130268,89.7828863346105,352.277564921243
"209",100,58.8489208633094,91.1942446043165,38.1294964028777,43.6834532374101,94.1870503597122,22.9064748201439,19.7122302158273,74.1294964028777,478.359712230216
"210",100,55.4817275747508,97.7574750830565,36.1295681063123,20.9302325581395,90.8637873754153,13.8704318936877,7.14285714285714,87.2923588039867,355.066445182724
"211",100,76.0135135135135,69.4256756756757,23.9864864864865,52.5337837837838,94.7635135135135,31.25,8.10810810810811,87.6689189189189,636.993243243243
"212",100,91.315014720314,54.0235525024534,36.1629048086359,58.5868498527969,93.7193326790971,50,7.26202158979392,87.8802747791953,612.365063788027
"213",100,83.262466177039,70.9315809818322,29.377657518361,54.4646308465404,97.1008890606881,36.1809045226131,7.15114031696946,81.9095477386935,530.189408581368
"214",100,92.0822942643392,53.5536159600998,33.5411471321696,41.3965087281795,97.2568578553616,32.4812967581047,6.17206982543641,91.1471321695761,522.88029925187
"215",100,82.7901658090337,94.5111492281304,28.4162378502001,41.9668381932533,90.1658090337336,25.2715837621498,4.85991995425958,72.1555174385363,522.184105202973
"216",100,71.9497240956468,69.8957694665849,36.3887185775598,50.1839362354384,94.1140404659718,29.9202942979767,4.10790925812385,94.6351931330472,491.630901287554
"217",100,77.7173913043478,86.4583333333333,32.1105072463768,47.8260869565217,91.3949275362319,23.9130434782609,5.97826086956522,87.7717391304348,377.807971014493
"218",100,85.4368932038835,51.2874630645842,28.1553398058252,56.9438581680034,90.4601097509498,27.6910088644998,8.78007598142676,81.8910932883073,520.768256648375
"219",100,88.6339937434828,98.3837330552659,37.9040667361835,48.9572471324296,98.9051094890511,32.8988529718457,10.1147028154327,86.8091762252346,602.241918665276
"220",100,86.2068965517241,55.2155172413793,35.4741379310345,52.1120689655172,88.7931034482759,34.5689655172414,8.36206896551724,78.1465517241379,577.758620689655
"221",100,92.9230769230769,75.1794871794872,46.1196581196581,49.7094017094017,94.1880341880342,33.3333333333333,7.38461538461539,86.017094017094,547.931623931624
"222",100,92.6743159752868,80.9649897028538,46.6313621653428,49.5145631067961,95.9399823477493,46.513680494263,3.14798470138276,89.2909679317446,569.3733451015
"223",100,89.7771489211178,62.822780332508,30.0672090555359,56.3848602759109,92.8546162009197,41.598868058012,8.98478952953661,87.3363990095508,634.453484258932
"224",100,78.3333333333333,67.8333333333333,27.5,53.1666666666667,90.1666666666667,40.3333333333333,11.1666666666667,80.5,503
"225",100,84.3907351460222,91.0372608257805,30.5135951661631,61.4300100704935,99.2950654582075,37.865055387714,9.36555891238671,89.8288016112789,654.682779456193
"226",100,80.0546448087432,54.1666666666667,36.7486338797814,43.1010928961749,91.7349726775956,35.3142076502732,9.90437158469945,85.2459016393443,726.229508196721
"227",100,82.7214880078316,85.8051884483603,34.8996573666177,56.1429270680372,91.9236417033774,41.6544297601566,9.34899657366618,82.7214880078316,723.152227116985
"228",100,92.8909952606635,98.3627746660922,42.5678586816028,58.6816027574321,99.7414907367514,39.638087031452,10.2111158983197,87.9793192589401,664.584230934942
"229",100,89.9521531100478,97.2089314194577,26.5948963317384,49.2822966507177,95.9728867623604,28.0701754385965,9.96810207336523,82.5757575757576,702.950558213716
"230",100,87.1308016877637,65.1898734177215,43.8818565400844,41.1392405063291,88.8185654008439,32.2784810126582,10.126582278481,86.0759493670886,564.556962025316
"231",100,77.6587605202754,98.3932670237184,25.6312165263963,59.7551644988523,94.7972456006121,37.3374139250191,5.96786534047437,91.1247130833971,636.572302983933
"232",100,90.576395242452,99.9085086916743,47.9414455626715,59.1338822811833,94.9984751448612,31.747483989021,3.87313205245502,91.3083257090576,568.587984141507
"233",100,93.792383933229,35.0026082420449,37.5586854460094,48.8784559207094,94.3661971830986,26.8648930620762,5.52947313510694,89.2540427751695,537.141366718831
"234",100,91.6624557857504,94.6690247599798,31.3289540171804,61.7988883274381,96.1091460333502,50.833754421425,12.7084386053562,82.7943405760485,563.946437594745
"235",100,87.2359154929577,91.4612676056338,23.8116197183099,56.3380281690141,97.5352112676056,25.4401408450704,8.27464788732394,87.1038732394366,632.834507042253
"236",100,82.4749642346209,99.7138769670958,36.2660944206009,52.3962804005723,96.5665236051502,38.0543633762518,5.65092989985694,85.8011444921316,641.344778254649
"237",100,95.9778085991678,50.5547850208044,42.7877947295423,42.1636615811373,89.6671289875173,41.6782246879334,6.62274618585298,90.2219140083218,583.80721220527
"238",100,79.249617151608,82.6186830015314,39.5865237366003,59.5712098009188,95.635528330781,36.2940275650842,5.05359877488515,91.5773353751914,587.748851454824
"239",100,84.5178640030734,94.3910872070688,36.381098732232,56.7038033038801,97.3876296580868,42.3357664233577,12.60084517864,79.369957741068,597.694967345371
"240",100,69.7695035460993,87.5886524822695,25.709219858156,50.354609929078,95.8333333333333,31.9148936170213,5.14184397163121,93.5283687943262,608.244680851064
"241",100,76.580226904376,98.5413290113452,24.3922204213938,59.5623987034036,99.6758508914101,25.2025931928687,11.2641815235008,87.1961102106969,532.171799027553
"242",100,80.0257731958763,74.3556701030928,42.6116838487972,46.1769759450172,97.0360824742268,27.7061855670103,6.78694158075601,86.8986254295533,554.510309278351
"243",100,90.5759162303665,51.0057867181042,39.6527969137503,50.5648939101681,87.0487737668779,22.8162028106916,3.58225406448057,87.351887572334,559.603196472858
"244",100,86.0277136258661,89.9538106235566,30.715935334873,46.0739030023095,83.1408775981524,34.9884526558891,9.93071593533487,83.7182448036952,590.762124711316
"245",100,87.5,90.4220779220779,40.4220779220779,39.1233766233766,86.6341991341991,30.6818181818182,6.06060606060606,90.7467532467532,478.950216450216
"246",100,93.4298440979955,97.9955456570156,25.3897550111359,57.0712694877506,98.9420935412027,33.9643652561247,5.79064587973274,86.6926503340757,716.425389755011
"247",100,80.3099017384732,92.8571428571429,36.583522297808,61.4890400604686,93.9531368102797,41.8367346938776,13.5298563869992,83.1065759637188,589.909297052154
"248",100,84.640221402214,66.9741697416974,25.9686346863469,50,98.6162361623616,26.0608856088561,7.38007380073801,82.7029520295203,631.734317343173
"249",100,100,70.1732673267327,84.6534653465346,98.7623762376238,100,99.6287128712871,87.5,47.4009900990099,2628.46534653465
"250",100,100,78.9473684210526,84.2105263157895,100,100,100,92.6315789473684,77.8947368421053,3803.15789473684
"251",100,98.3333333333333,92.6190476190476,80.8730158730159,99.1269841269841,100,99.7619047619048,52.4603174603175,57.4603174603175,1085.71428571429
"252",100,98.3655274888559,95.6166419019317,76.5230312035661,98.9598811292719,99.925705794948,96.6567607726597,41.9762258543834,58.3952451708767,973.922734026746
"253",100,99.4459833795014,96.3065558633426,79.7783933518006,98.7996306555863,100,99.8153277931671,37.8578024007387,74.145891043398,752.262234533703
"254",100,97.0669110907424,84.3263061411549,84.6929422548121,99.4500458295142,100,98.3501374885426,51.9706691109074,68.9275893675527,983.684692942255
"255",100,100,61.6987179487179,76.2820512820513,99.3589743589744,100,99.8397435897436,85.2564102564102,52.4038461538462,2348.87820512821
"256",100,100,63.219741480611,91.8918918918919,99.4124559341951,100,99.882491186839,84.2538190364277,53.9365452408931,2465.80493537015
"257",100,100,65.1143099068586,92.6333615580017,99.9153259949196,100,99.9153259949196,86.4521591871296,57.3243014394581,2583.57324301439
"258",100,100,75.2021563342318,100,99.7304582210243,100,99.8652291105121,88.6792452830189,45.6873315363881,2790.83557951482
"259",100,99.2405063291139,88.3544303797468,98.9873417721519,98.6075949367089,100,98.1012658227848,58.1012658227848,54.8101265822785,1109.24050632911
"260",100,95.346628679962,90.9781576448243,82.4311490978158,98.7654320987654,99.9050332383666,93.7321937321937,39.5061728395062,73.7891737891738,814.814814814815
"261",100,98.2436882546652,87.9253567508233,94.4017563117453,99.1218441273326,100,99.6706915477497,43.0296377607025,68.6059275521405,793.084522502744
"262",100,98.9341085271318,92.6356589147287,84.8837209302326,98.1589147286822,99.8062015503876,97.9651162790698,69.2829457364341,35.8527131782946,1111.82170542636
"263",100,98.5332182916307,82.3123382226057,87.6617773943054,98.274374460742,99.9137187230371,98.7057808455565,42.1052631578947,72.9939603106126,855.996548748922
"264",100,98.583951449764,80.8496291301416,85.8395144976399,99.3256911665543,100,99.4605529332434,52.9332434254889,59.7437626432906,1075.99460552933
"265",100,98.2851018220793,93.5691318327974,81.1361200428724,98.3922829581994,100,97.9635584137192,44.8017148981779,71.2754555198285,863.451232583065
"266",100,99.8694516971279,83.6814621409922,89.2950391644909,98.8250652741514,100,100,60.313315926893,57.7023498694517,1044.51697127937
"267",100,99.5383194829178,95.3831948291782,86.4265927977839,96.3065558633426,100,100,43.213296398892,75.2539242843952,843.859649122807
"268",100,100,47.3029045643153,49.3775933609959,97.5103734439834,100,100,73.8589211618257,81.7427385892116,1795.85062240664
"269",100,100,98.0099502487562,93.0348258706468,100,100,100,94.5273631840796,57.7114427860697,4631.34328358209
"270",100,97.3176470588235,98.4470588235294,58.9647058823529,84.3764705882353,100,100,26.9176470588235,84.9882352941176,373.458823529412
"271",100,96.7275494672755,97.9071537290715,61.3013698630137,90.9436834094368,100,97.9452054794521,40.8675799086758,79.3759512937595,542.503805175038
"272",100,90.1385041551247,98.2271468144044,52.1329639889197,74.7368421052632,100,97.1745152354571,24.9861495844875,85.8171745152355,369.085872576177
"273",100,82.7667984189723,94.703557312253,54.5454545454545,53.7549407114625,99.9209486166008,91.2252964426877,19.9209486166008,76.8379446640316,435.96837944664
"274",100,92.5756710451171,99.2004568817818,70.7024557395774,83.4380354083381,100,99.143346659052,26.6133637921188,86.8075385494003,398.058252427184
"275",100,92.5652387986214,99.261447562777,57.8532742491384,74.9384539635647,99.9507631708518,99.1629739044806,19.5470211718365,87.5430822255047,426.390940423437
"276",100,99.003984063745,92.6294820717131,64.6746347941567,77.7556440903054,100,99.136786188579,69.7211155378486,83.1341301460823,541.965471447543
"277",100,100,68.1293302540416,96.3048498845266,99.8845265588915,100,100,76.0969976905312,38.2217090069284,1969.51501154734
"278",100,99.4408201304753,97.9496738117428,97.5768872320596,99.0680335507922,99.9068033550792,99.9068033550792,48.6486486486487,75.7688723205965,770.27027027027
"279",100,100,98.3193277310924,99.639855942377,99.8799519807923,100,100,45.1380552220888,80.7923169267707,711.524609843938
"280",100,100,98.525641025641,100,100,100,100,53.0769230769231,67.6282051282051,945.448717948718
"281",100,100,95.1255539143279,99.8522895125554,98.6706056129985,100,100,54.9483013293944,73.4121122599705,902.954209748892
"282",100,97.8676143936028,95.5575299866726,90.2265659706797,96.9791203909374,100,100,58.4184806752554,60.6397156819191,988.271879164816
"283",100,95.6081081081081,98.9864864864865,93.7837837837838,83.4459459459459,100,100,48.1081081081081,78.8513513513514,535.945945945946
"284",100,79.5928500496524,98.5600794438927,60.5759682224429,68.4210526315789,100,98.2621648460775,23.8828202581927,76.2164846077458,533.018867924528
"285",100,94.4544634806132,86.4743011722272,49.5491433724076,78.0883678990081,99.9549143372408,97.3850315599639,34.941388638413,85.7078449053201,392.515779981966
"286",100,91.1054172767203,93.4846266471449,75.7320644216691,56.4421669106881,100,92.606149341142,32.3206442166911,73.389458272328,495.351390922401
"287",100,100,60.932944606414,62.6822157434402,99.4169096209913,100,100,77.2594752186589,67.0553935860058,1677.25947521866
"288",100,98.7486965589155,85.4014598540146,87.5912408759124,98.5401459854015,100,98.5401459854015,51.40771637122,61.9395203336809,1044.10844629823
"289",100,96.8142968142968,97.4358974358974,83.9160839160839,94.3278943278943,100,97.8243978243978,33.8772338772339,75.7575757575758,653.535353535354
"290",100,98.1056829511466,88.9332003988036,88.3349950149551,96.111665004985,100,93.2203389830508,47.8564307078764,60.4187437686939,902.392821535394
"291",100,92.2382671480144,97.2924187725632,73.1046931407942,86.4620938628159,100,93.6823104693141,40.4332129963899,76.3537906137184,864.440433212996
"292",100,94.5564516129032,81.8548387096774,69.2540322580645,91.0282258064516,99.6975806451613,89.616935483871,29.0322580645161,84.6774193548387,620.463709677419
"293",100,99.5525727069351,91.3870246085011,90.0447427293065,98.5458612975391,100,99.2170022371365,58.3892617449664,60.2908277404922,1037.24832214765
"294",100,97.7857570317175,87.4925194494315,82.2262118491921,98.7432675044883,99.9401555954518,97.5463794135248,46.9778575703172,68.2226211849192,916.457211250748
"295",100,98.80174291939,85.5119825708061,88.6710239651416,98.3660130718954,99.2374727668845,96.6230936819172,45.3159041394335,65.4684095860566,1000
"296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",100,99.3984266543267,97.4548819990745,98.4729291994447,99.074502545118,100,100,47.8944932901435,73.2993984266543,745.303100416474
"298",100,100,96.9041769041769,90.2211302211302,97.5429975429975,99.9017199017199,99.8525798525799,51.1547911547912,66.8796068796069,900.687960687961
"299",100,100,92.0962199312715,93.9003436426117,97.9381443298969,99.914089347079,100,53.5223367697594,68.3848797250859,725.257731958763
"300",100,100,97.5,100,98.0357142857143,99.8214285714286,100,55.1785714285714,74.2857142857143,993.928571428571
"301",100,99.2570077676461,96.9267139479905,98.6491050320838,98.0074299223235,100,100,60.8915906788247,53.6980749746707,1134.51536643026
"302",100,99.9018645731109,96.4671246319921,96.2708537782139,98.7242394504416,100,100,58.684985279686,67.4190382728165,1100.98135426889
"303",100,99.9102333931777,95.3770197486535,98.4739676840215,98.0700179533214,100,100,55.2962298025135,66.6965888689408,843.985637342908
"304",100,100,98.3377077865267,97.8565179352581,98.4251968503937,100,99.7812773403325,43.7882764654418,78.2152230971129,676.902887139108
"305",100,99.5093228655545,98.9205103042198,95.1913640824338,96.1727183513248,100,100,42.5907752698724,84.0039254170756,619.430814524043
"306",100,99.7316636851521,98.3005366726297,99.8211091234347,99.2844364937388,100,99.7316636851521,43.3810375670841,77.7280858676207,679.338103756708
"307",100,99.9059266227658,98.6829727187206,98.1185324553151,99.1533396048918,100,100,49.5766698024459,66.9802445907808,823.424270931326
"308",100,87.0588235294118,98.6425339366516,69.3212669683258,78.3710407239819,100,99.8190045248869,33.393665158371,91.4932126696833,388.054298642534
"309",100,92.6854219948849,97.3401534526854,63.3248081841432,80.76726342711,100,96.2148337595908,31.2020460358056,77.9539641943734,535.294117647059
"310",100,92.5835370823146,90.7090464547677,73.7571312143439,78.8101059494703,100,96.4140179299103,55.1752241238794,71.9641401792991,734.148329258354
"311",100,90.6679298910469,98.9578398863098,69.7299857887257,66.887730933207,100,91.3311226906679,22.5959261013738,70.8195168166746,504.642349597347
"312",100,86.6117404737384,96.3954685890834,52.1112255406797,81.4624098867147,100,93.6148300720906,30.0720906282183,85.4788877445932,431.925849639547
"313",100,99.2337164750958,96.4240102171137,95.4022988505747,99.3614303959131,100,100,59.7701149425287,72.0306513409962,978.927203065134
"314",100,100,94.9824970828471,98.3663943990665,99.1831971995333,100,100,57.7596266044341,72.1120186697783,964.994165694282
"315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",100,100,96.8085106382979,95.9574468085106,99.3617021276596,100,100,60.8510638297872,64.8936170212766,1089.57446808511
"317",100,89.6373056994819,98.3765112262522,61.2089810017271,61.5198618307427,99.8272884283247,93.3678756476684,29.9136442141623,70.293609671848,534.715025906736
"318",100,95.4808806488992,86.9061413673233,78.6790266512167,87.4855156431054,100,99.4206257242178,46.8134414831981,79.2584009269988,634.994206257242
"319",100,93.8335046248715,97.5334018499486,83.1449126413155,67.6258992805755,100,98.9722507708119,44.8098663926002,85.3031860226105,483.556012332991
"320",100,93.6333699231614,94.3468715697036,71.569703622393,79.8024149286498,100,98.2436882546652,31.0098792535675,78.3754116355653,552.57958287596
"321",100,98.9931679252068,98.9212513484358,55.5195972671701,74.4696152463143,100,99.7842502696872,20.0287666307084,88.2775979863358,340.740740740741
"322",100,90.1709401709402,99.3162393162393,62.9059829059829,85.3846153846154,100,96.6666666666667,18.3760683760684,84.1880341880342,400.683760683761
"323",100,89.1851851851852,98.1234567901235,58.8148148148148,72.5925925925926,99.9506172839506,96.5925925925926,37.4814814814815,70.2716049382716,577.925925925926
"324",100,97.8021978021978,100,84.4322344322344,89.9267399267399,100,97.985347985348,54.029304029304,78.5714285714286,510.07326007326
"325",100,95.4941860465116,99.4186046511628,51.7441860465116,86.6279069767442,100,99.1279069767442,31.3226744186047,82.921511627907,433.938953488372
"326",100,91.091492776886,99.4783306581059,44.9036918138042,78.1701444622793,100,98.0738362760835,21.3483146067416,89.0449438202247,342.134831460674
"327",100,94.9106659447753,96.6432051976178,70.2219815917704,73.1456415809421,100,97.7801840822956,36.4374661613427,82.0790471034109,580.129940443963
"328",100,89.5658796648896,97.2581873571973,66.4889565879665,80.1980198019802,100,92.9169840060929,27.4942878903275,75.6283320639756,579.284082254379
"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",100,94.3217665615142,99.2429022082019,46.7507886435331,74.9526813880126,99.9369085173501,99.9369085173501,28.4542586750789,87.0031545741325,344.227129337539
"331",100,98.9558232931727,96.7871485943775,61.285140562249,79.5180722891566,100,82.4899598393574,48.9156626506024,84.8995983935743,627.871485943775
"332",100,97.6810414971522,97.1318144833198,91.0903173311635,83.5028478437754,99.4100895036615,91.273393002441,97.7420667209113,89.7477624084622,575.630593978845
"333",100,98.8039299444682,97.351559162751,88.8936351986331,82.1870995301153,99.7436992738146,84.4510892780863,59.5044852627082,86.245194361384,762.750961127723
"334",100,99.2562542258283,96.6644128915934,96.078431372549,93.7795807978364,99.8422357448727,87.5816993464052,57.3135001126888,88.280369619112,636.015325670498
"335",100,97.9911611088791,96.0224989955805,78.3246283648051,63.7605464041784,100,87.143431096826,48.8549618320611,86.8220168742467,655.002008838891
"336",100,97.9886863607794,95.6631049654305,91.5776241357637,61.5336266499057,100,80.2011313639221,61.8478944060339,89.1263356379635,642.866121935889
"337",100,97.358943577431,99.5198079231693,99.8799519807923,99.6998799519808,99.8199279711885,98.3793517406963,54.6818727490996,96.4585834333733,404.081632653061
"338",100,98.2035928143712,93.0664985817838,88.622754491018,90.1040025212732,100,90.7343208320202,70.6586826347305,86.353608572329,686.069965332493
"339",100,98.9894551845343,96.3093145869947,69.7715289982425,86.9507908611599,100,91.7838312829525,45.3866432337434,85.7644991212654,640.158172231986
"340",100,98.1818181818182,89.9686520376176,64.1379310344827,77.6802507836991,97.9937304075235,87.8996865203762,49.7805642633229,83.1974921630094,727.899686520376
"341",100,96.2590731434953,95.3098827470687,76.2702400893356,72.250139586823,94.9190396426577,72.8084868788386,47.0686767169179,82.9145728643216,652.48464544947
"342",100,98.5148514851485,97.7227722772277,94.9174917491749,89.2079207920792,100,90.03300330033,40,87.7557755775578,556.270627062706
"343",100,95.824757424287,95.119082622758,76.1834754483975,64.3634225227874,99.0591002646281,68.5974713319612,34.6368715083799,87.0626286386357,636.900911496619
"344",100,98.2776617954071,91.3883089770355,95.8246346555324,83.9770354906054,99.8434237995825,86.3256784968685,70.9812108559499,85.9603340292276,675.782881002088
"345",100,96.9857661177784,97.5997767234161,87.4127825844265,77.3095171643874,100,89.6176388501256,72.5648897571867,91.4038515210717,533.240301423388
"346",100,99.8489425981873,92.97583081571,97.7719033232628,94.2598187311178,100,75.868580060423,65.8232628398791,89.690332326284,620.657099697885
"347",100,97.3773265651438,96.3620981387479,76.9881556683587,78.4263959390863,100,75.7191201353638,55.414551607445,86.1252115059222,634.602368866328
"348",100,98.2956306166718,95.8165478772854,90.8273938642702,78.4319801673381,100,94.6699721103192,84.8156182212581,80.4307406259684,829.702510071274
"349",100,99.0697674418605,97.8737541528239,85.0498338870432,85.3156146179402,99.8671096345515,86.1129568106312,39.468438538206,86.312292358804,594.418604651163
"350",100,99.2689495959985,94.4978838014621,79.7999230473259,87.8414774913428,100,88.4955752212389,40.1692958830319,86.8026163909196,686.841092727972
"351",100,92.2535211267606,96.9818913480885,85.6639839034205,89.4366197183099,100,57.3943661971831,37.1730382293763,87.0724346076459,533.199195171026
"352",100,97.5153275250081,98.3220393675379,97.1281058405937,96.3536624717651,99.9677315262988,93.0945466279445,53.4365924491772,95.2565343659245,395.579219102936
"353",100,99.3543758967001,98.1348637015782,92.180774748924,90.8895265423242,100,99.0674318507891,48.7087517934003,86.7288378766141,608.96700143472
"354",100,94.9706621961442,98.4353171276893,96.4515227717239,71.5563006426376,100,90.7516065940207,54.0653813914501,78.4297289745739,709.583682592903
"355",100,95.4195011337868,95.1473922902494,80.0907029478458,90.702947845805,100,82.3582766439909,40.1814058956916,86.8027210884354,714.648526077097
"356",100,88.6069394096323,92.8016571724495,63.0761263593993,80.9943034697048,100,62.972553081305,37.6488865872605,90.108751941999,445.624029000518
"357",100,99.6795898750401,92.1179109259853,95.9307914130086,91.1887215636014,100,86.7350208266581,45.5623197693047,86.0301185517462,748.125600768984
"358",100,96.4539007092199,98.1612818492251,85.8944050433412,77.0685579196218,99.8949303913843,89.9921197793538,45.6527449435251,85.5529288153402,512.97609666404
"359",100,99.347471451876,96.5742251223491,95.2691680261011,91.1092985318108,99.5921696574225,97.7161500815661,45.5138662316476,88.1729200652529,646.329526916803
"360",100,93.4664764621969,78.3737517831669,65.8773181169757,45.0784593437946,98.3166904422254,60.8844507845934,39.8288159771755,89.2154065620542,601.169757489301
"361",100,96.4436125409452,97.3795039775386,85.1661207299953,71.268132896584,100,70.2386523163313,39.8689751988769,85.4000935891437,563.45343940103
"362",100,97.6825653462679,97.8711937483158,94.6106170843438,79.6820264079763,100,90.5685798976017,69.5499865265427,68.2295877122069,923.443815683104
"363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",100,99.6006389776358,89.8562300319489,100,95.6070287539936,100,100,99.9201277955272,43.6900958466454,2496.08626198083
"365",100,82.9268292682927,100,36.9918699186992,73.1707317073171,81.3008130081301,49.5934959349593,32.520325203252,72.7642276422764,808.536585365854
"366",100,96.8965517241379,99.6551724137931,64.8275862068965,62.0689655172414,84.1379310344828,64.1379310344827,60,61.3793103448276,1448.27586206897
"367",100,99.1550485847064,96.1132234896493,93.6206168145332,95.3950147866498,100,99.8310097169413,76.6793409378961,64.0473172792564,954.795099281791
"368",100,99.0429313645064,98.003828274542,91.960623461854,85.9721082854799,100,96.2811047306535,53.7872573147389,75.3349740224228,833.825540060159
"369",100,98.3127109111361,98.6501687289089,40.8323959505062,80.2024746906637,100,99.7750281214848,40.8323959505062,89.3138357705287,734.420697412823
"370",100,97.5567190226876,98.9528795811518,59.1623036649215,78.7085514834206,100,99.6509598603839,42.9319371727749,87.434554973822,846.945898778359
"371",100,75.2747252747253,100,58.2417582417582,61.5384615384615,100,79.6703296703297,46.1538461538462,89.010989010989,913.736263736264
"372",100,97.6608187134503,99.4152046783626,64.327485380117,71.9298245614035,100,98.8304093567251,71.3450292397661,68.4210526315789,1838.01169590643
"373",100,85.9649122807018,100,38.5964912280702,75.4385964912281,100,78.9473684210526,45.6140350877193,94.7368421052632,947.368421052631
"374",100,87.7934272300469,100,38.0281690140845,95.3051643192488,90.6103286384976,29.5774647887324,38.0281690140845,70.8920187793427,903.755868544601
"375",100,93.8144329896907,99.3127147766323,44.3298969072165,81.0996563573883,72.1649484536082,31.6151202749141,22.680412371134,76.6323024054983,933.676975945017
"376",100,84.8275862068966,100,19.3103448275862,68.9655172413793,68.2758620689655,23.448275862069,20.6896551724138,65.5172413793103,713.793103448276
"377",100,87.9345603271984,99.7955010224949,69.5296523517382,59.918200408998,86.2985685071575,73.4151329243354,56.0327198364008,56.6462167689162,1463.8036809816
"378",100,79.6407185628742,99.4011976047904,50.8982035928144,71.8562874251497,71.8562874251497,47.3053892215569,35.9281437125749,70.6586826347305,863.473053892216
"379",100,100,93.75,62.5,96.875,100,100,100,71.875,1562.5
"380",100,99.390243902439,95.1219512195122,74.390243902439,95.1219512195122,100,100,96.9512195121951,64.6341463414634,1242.07317073171
"381",100,100,90.020366598778,71.6904276985743,95.5193482688391,100,100,99.1853360488798,59.6741344195519,1852.13849287169
"382",100,97.1698113207547,92.4528301886792,43.3962264150943,52.8301886792453,74.5283018867924,56.6037735849057,32.0754716981132,80.188679245283,626.415094339623
"383",100,51.7915309446254,88.9250814332247,41.3680781758958,49.5114006514658,83.7133550488599,38.4364820846906,25.4071661237785,76.8729641693811,647.557003257329
"384",100,90.9407665505226,89.5470383275261,41.4634146341463,24.0418118466899,93.3797909407666,20.2090592334495,14.6341463414634,82.5783972125435,400.348432055749
"385",100,75.1381215469613,86.7403314917127,62.1546961325967,80.110497237569,95.3038674033149,53.8674033149171,20.7182320441989,87.8453038674033,435.082872928177
"386",100,86.986301369863,89.041095890411,28.7671232876712,51.3698630136986,76.7123287671233,39.041095890411,27.3972602739726,84.9315068493151,530.13698630137
"387",100,72.3333333333333,99.6666666666667,31.3333333333333,48.6666666666667,72.3333333333333,27.3333333333333,23.3333333333333,76,512
"388",100,32.890365448505,81.063122923588,30.8970099667774,50.8305647840532,71.0963455149502,19.2691029900332,12.2923588039867,88.7043189368771,393.023255813953
"389",100,100,100,84.375,90.625,100,100,100,50,1553.125
"390",100,88.5860306643952,87.9045996592845,47.0187393526405,32.5383304940375,85.5195911413969,43.6115843270869,24.7018739352641,77.0017035775128,518.568994889268
"391",100,94.3965517241379,99.1379310344828,81.4655172413793,82.3275862068966,98.7068965517241,76.7241379310345,41.8103448275862,72.8448275862069,621.551724137931
"392",100,83.6601307189542,100,53.5947712418301,28.1045751633987,80.3921568627451,30.9368191721133,13.7254901960784,81.4814814814815,537.472766884532
"393",100,96.1722488038278,88.5167464114833,42.1052631578947,40.1913875598086,96.1722488038278,41.1483253588517,36.8421052631579,89.4736842105263,723.923444976077
"394",100,100,100,93.3147632311978,65.4596100278551,98.050139275766,73.8161559888579,30.6406685236769,74.3732590529248,596.100278551532
"395",100,96.6480446927374,100,54.1899441340782,65.9217877094972,100,89.3854748603352,41.340782122905,73.1843575418994,603.91061452514
"396",100,100,99.5810055865922,67.877094972067,75.6983240223464,99.8603351955307,84.2178770949721,37.8491620111732,70.1117318435754,727.234636871508
"397",100,98.4894259818731,99.6978851963746,76.7371601208459,49.5468277945619,90.9365558912387,52.2658610271903,22.0543806646526,78.8519637462236,479.7583081571
"398",100,83.288409703504,97.5741239892183,53.9083557951482,13.4770889487871,99.7304582210243,28.3018867924528,18.3288409703504,80.0539083557951,624.258760107817
"399",100,57.9952267303103,99.7613365155131,26.491646778043,16.7064439140811,99.7613365155131,14.3198090692124,14.0811455847255,81.6229116945107,594.272076372315
"400",100,84,99.7647058823529,35.2941176470588,10.1176470588235,100,23.5294117647059,25.6470588235294,67.2941176470588,779.764705882353
"401",100,97.5476839237057,98.6376021798365,62.9427792915531,39.2370572207085,100,39.5095367847411,36.5122615803815,67.574931880109,845.231607629428
"402",100,72.6190476190476,99.8299319727891,44.8979591836735,22.2789115646259,99.8299319727891,37.0748299319728,22.7891156462585,74.1496598639456,784.52380952381
"403",100,94.4444444444444,98.7455197132617,60.3942652329749,41.3978494623656,99.4623655913979,49.1039426523297,32.4372759856631,72.7598566308244,882.974910394265
"404",100,95.8395245170877,87.369985141159,73.8484398216939,47.3997028231798,98.9598811292719,37.592867756315,31.5007429420505,67.3105497771174,936.998514115899
"405",100,76.2557077625571,99.0867579908676,45.5479452054795,13.8127853881279,99.8858447488584,20.2054794520548,17.351598173516,77.1689497716895,633.7899543379
